raw - raw,raw - raw
Raman Shift,Intensity
Raw Data x cm-1,Raw Data y a. u.
param: nan,param: nan
raw data from C:\01_Code\ECPypsi_v0.7\data\raw\01_561nm_300g_5x3_mit1800_Toluol..txt,raw data from C:\01_Code\ECPypsi_v0.7\data\raw\01_561nm_300g_5x3_mit1800_Toluol..txt
1701.137,704.666666666667
1703.397,697.333333333333
1705.657,702.666666666667
1707.917,711.0
1710.176,694.0
1712.434,716.666666666667
1714.691,694.0
1716.948,689.0
1719.204,708.0
1721.46,694.333333333333
1723.714,700.0
1725.969,716.333333333333
1728.222,687.333333333333
1730.475,702.0
1732.728,713.0
1734.979,700.333333333333
1737.23,702.333333333333
1739.481,707.666666666667
1741.73,699.0
1743.98,689.0
1746.228,681.666666666667
1748.476,703.666666666667
1750.723,693.666666666667
1752.97,681.0
1755.216,680.333333333333
1757.461,703.0
1759.705,699.0
1761.949,711.666666666667
1764.193,692.0
1766.436,685.0
1768.678,706.333333333333
1770.919,691.666666666667
1773.16,694.0
1775.4,700.0
1777.64,700.0
1779.878,692.0
1782.117,716.333333333333
1784.354,710.0
1786.591,704.666666666667
1788.828,704.666666666667
1791.063,703.333333333333
1793.299,714.0
1795.533,690.333333333333
1797.767,702.666666666667
1800.0,697.333333333333
1802.233,688.333333333333
1804.464,699.0
1806.696,684.333333333333
1808.926,694.333333333333
1811.156,702.333333333333
1813.386,704.666666666667
1815.615,695.666666666667
1817.843,687.0
1820.07,693.666666666667
1822.297,688.666666666667
1824.523,684.333333333333
1826.749,701.666666666667
1828.974,689.333333333333
1831.198,694.666666666667
1833.422,681.666666666667
1835.645,689.666666666667
1837.868,690.0
1840.089,695.666666666667
1842.311,692.666666666667
1844.531,701.333333333333
1846.751,691.333333333333
1848.97,692.333333333333
1851.189,689.0
1853.407,684.666666666667
1855.625,683.333333333333
1857.841,685.0
1860.058,688.0
1862.273,684.333333333333
1864.488,689.0
1866.702,693.333333333333
1868.916,692.0
1871.129,694.333333333333
1873.341,687.0
1875.553,683.666666666667
1877.764,684.333333333333
1879.975,696.0
1882.185,677.666666666667
1884.394,686.0
1886.603,686.666666666667
1888.811,688.666666666667
1891.018,682.0
1893.225,682.666666666667
1895.431,690.333333333333
1897.637,686.0
1899.842,682.666666666667
1902.046,691.0
1904.25,693.666666666667
1906.453,687.333333333333
1908.655,690.666666666667
1910.857,685.666666666667
1913.058,697.0
1915.259,688.0
1917.459,699.666666666667
1919.658,701.333333333333
1921.857,689.333333333333
1924.055,699.0
1926.253,681.666666666667
1928.45,689.666666666667
1930.646,702.666666666667
1932.842,697.0
1935.037,678.666666666667
1937.231,691.666666666667
1939.425,687.333333333333
1941.618,685.666666666667
1943.811,683.666666666667
1946.002,688.0
1948.194,695.0
1950.384,685.666666666667
1952.575,676.0
1954.764,694.333333333333
1956.953,684.333333333333
1959.141,687.0
1961.329,697.0
1963.516,675.666666666667
1965.702,678.666666666667
1967.888,687.0
1970.073,692.333333333333
1972.258,689.666666666667
1974.442,675.666666666667
1976.625,694.0
1978.808,685.333333333333
1980.99,691.333333333333
1983.171,677.666666666667
1985.352,680.666666666667
1987.533,689.0
1989.712,684.0
1991.891,688.333333333333
1994.07,684.333333333333
1996.248,684.333333333333
1998.425,670.333333333333
2000.601,683.666666666667
2002.777,681.666666666667
2004.953,679.333333333333
2007.128,663.0
2009.302,672.0
2011.475,677.0
2013.648,679.0
2015.821,669.333333333333
2017.992,683.666666666667
2020.163,685.0
2022.334,664.0
2024.504,668.0
2026.673,679.333333333333
2028.842,678.333333333333
2031.01,689.0
2033.177,679.0
2035.344,674.666666666667
2037.511,688.333333333333
2039.676,680.666666666667
2041.841,671.666666666667
2044.006,679.333333333333
2046.17,661.333333333333
2048.333,667.333333333333
2050.496,682.0
2052.658,678.333333333333
2054.819,687.0
2056.98,688.666666666667
2059.14,666.666666666667
2061.3,687.0
2063.459,667.0
2065.617,676.0
2067.775,670.666666666667
2069.932,681.333333333333
2072.089,670.666666666667
2074.245,678.666666666667
2076.4,683.0
2078.555,667.0
2080.709,670.0
2082.863,666.333333333333
2085.016,672.0
2087.168,672.666666666667
2089.32,681.666666666667
2091.471,675.0
2093.622,668.333333333333
2095.772,670.666666666667
2097.921,676.333333333333
2100.07,672.333333333333
2102.218,680.333333333333
2104.366,671.666666666667
2106.513,671.666666666667
2108.659,670.0
2110.805,687.333333333333
2112.95,664.666666666667
2115.095,666.666666666667
2117.239,678.666666666667
2119.382,668.333333333333
2121.525,670.666666666667
2123.668,661.333333333333
2125.809,670.0
2127.95,669.0
2130.091,670.0
2132.231,658.0
2134.37,684.0
2136.508,670.666666666667
2138.647,667.0
2140.784,661.666666666667
2142.921,668.666666666667
2145.057,678.0
2147.193,662.0
2149.328,670.666666666667
2151.463,669.0
2153.596,667.333333333333
2155.73,669.666666666667
